timestep,temp_air,rh,wind_dir,wind_speed,dni,dhi
765,19.0,64,110,4.1,0,0
766,18.0,68,110,3.5,0,0
767,17.0,72,60,3.0,0,0
768,17.0,72,60,2.5,0,0
769,17.0,72,50,3.0,0,0
770,15.0,77,30,3.0,0,0
771,14.0,82,20,3.0,0,0
772,14.0,82,360,2.0,0,0
773,13.0,88,20,2.0,0,0
774,14.0,88,20,2.0,0,18
775,17.0,72,40,2.5,148,109
776,19.0,64,40,2.5,375,194
777,21.0,53,50,7.2,590,219
778,22.0,46,50,2.5,704,241
779,22.4,48,40,3.6,790,232
780,24.0,47,100,4.1,861,194
781,23.8,47,100,4.9,861,193
782,23.6,49,120,5.7,828,192
783,24.0,57,120,5.1,741,200
784,23.0,65,120,6.1,579,211
785,23.0,65,120,5.1,349,189
786,23.0,69,120,4.1,114,104
787,22.0,69,90,3.0,0,14
788,22.0,69,90,2.5,0,0
789,20.0,60,60,3.0,0,0
790,19.5,74,60,4.1,0,0
791,19.0,73,50,5.1,0,0
792,19.0,73,50,5.1,0,0
793,19.0,73,50,5.1,0,0
794,19.0,73,40,4.1,0,0
795,18.0,77,20,4.1,0,0
796,18.0,77,20,4.1,0,0
797,17.0,82,30,5.1,0,0
798,18.0,77,30,4.1,0,17
799,20.0,73,10,6.1,142,108
800,21.0,64,10,7.2,368,194
801,23.0,57,360,8.2,581,221
802,24.0,50,360,6.1,715,228
803,25.0,44,30,4.1,812,209
804,26.0,48,40,4.1,852,198
805,27.0,42,60,3.0,852,198
806,26.0,51,110,4.1,772,230
807,25.5,52,110,5.1,731,204
808,25.0,65,110,6.1,634,173
809,25.0,61,120,6.1,380,173
810,24.0,56,120,4.1,105,104
811,23.0,78,110,2.0,0,14
812,22.2,62,60,3.1,0,0
813,21.5,67,60,3.1,0,0
814,20.7,72,60,3.0,0,0
815,20.0,78,50,3.0,0,0
816,20.0,78,60,5.1,0,0
817,19.0,83,40,5.1,0,0
818,19.0,68,30,5.1,0,0
819,18.0,88,30,4.1,0,0
820,18.0,88,40,4.1,0,0
821,18.0,88,20,4.1,0,0
822,19.0,88,20,4.1,0,17
823,21.0,83,20,5.1,124,110
824,23.0,69,10,6.1,388,178
825,25.0,65,10,5.1,620,183
826,26.0,61,50,4.1,715,204
827,27.6,52,60,5.1,754,222
828,26.0,65,120,6.1,770,246
829,26.0,65,100,6.1,846,182
830,26.0,65,110,7.2,828,174
831,25.5,66,110,7.2,635,249
832,25.0,69,100,7.2,379,270
833,25.0,65,100,7.2,104,195
834,24.0,65,110,6.1,61,109
835,23.0,73,100,3.6,0,14
836,23.2,76,110,3.6,0,0
837,23.0,78,110,3.6,0,0
838,22.3,71,110,4.4,0,0
839,21.6,69,30,5.1,0,0
840,21.6,69,30,4.8,0,0
841,21.6,69,30,4.4,0,0
842,21.6,69,20,4.1,0,0
843,20.3,75,20,3.9,0,0
844,18.9,82,20,3.8,0,0
845,17.6,89,10,3.6,0,0
846,21.0,73,10,3.6,0,16
847,20.0,83,20,4.1,104,109
848,22.0,73,40,5.1,250,204
849,24.0,61,50,5.1,417,276
850,26.0,51,30,4.1,600,273
851,25.0,61,100,4.1,723,248
852,26.0,58,130,4.6,722,263
853,25.0,65,110,5.6,661,293
854,25.0,70,110,5.1,554,322
855,25.0,65,110,6.1,530,272
856,25.0,69,110,4.6,403,253
857,25.0,74,90,4.1,234,197
858,24.0,78,90,3.0,89,100
859,23.0,83,80,2.5,0,13
860,23.0,83,80,2.5,0,0
861,23.0,69,60,4.6,0,0
862,22.2,75,60,4.4,0,0
863,21.4,72,40,4.1,0,0
864,20.5,77,40,3.9,0,0
865,19.5,83,40,3.8,0,0
866,18.6,89,50,3.6,0,0
867,18.3,90,50,3.1,0,0
868,18.1,91,50,2.6,0,0
869,17.8,93,70,2.1,0,0
870,17.8,93,70,2.1,0,15
871,21.0,83,50,3.0,109,107
872,23.0,73,50,4.6,247,202
873,24.0,69,30,3.6,412,256
874,25.0,65,40,4.1,535,273
875,27.0,58,20,4.1,556,324
876,27.0,62,100,3.0,588,327
877,27.0,62,130,4.1,588,326
878,26.0,70,130,4.6,551,322
879,27.0,70,110,4.1,638,230
880,25.0,78,100,4.1,594,181
881,26.0,79,110,3.6,391,159
882,25.0,83,110,3.6,96,99
883,24.0,89,110,3.0,0,12
884,23.0,94,20,2.5,0,0
885,24.0,83,40,3.0,0,0
886,24.0,89,50,5.1,0,0
887,23.0,89,40,5.1,0,0
888,23.0,89,40,4.1,0,0
889,22.5,88,40,3.5,0,0
890,22.0,88,50,3.0,0,0
891,22.0,94,50,2.0,0,0
892,21.0,88,60,2.0,0,0
893,21.0,100,60,2.0,0,0
894,21.0,100,0,0.0,0,15
895,23.0,89,30,4.1,114,106
896,26.0,74,30,4.1,384,175
897,26.4,73,30,4.3,595,199
898,26.8,73,30,4.4,711,216
899,27.2,72,130,4.6,811,193
900,28.0,66,140,5.1,885,154
901,27.0,74,140,4.6,879,157
902,26.0,79,140,6.1,840,164
903,26.0,77,140,6.6,753,178
904,26.0,79,130,7.2,621,174
905,25.0,78,140,5.1,368,171
906,24.0,83,140,4.1,101,98
907,24.0,83,120,4.6,0,12
908,23.8,85,110,4.1,0,0
909,23.9,85,110,5.1,0,0
910,24.0,83,50,6.1,0,0
911,24.0,83,40,6.1,0,0
912,23.0,89,30,7.2,0,0
913,22.0,94,20,3.0,0,0
914,22.2,92,30,3.0,0,0
915,22.0,94,40,2.5,0,0
916,21.3,95,40,2.5,0,0
917,20.6,99,90,2.6,0,0
918,22.4,92,90,3.4,0,14
919,24.2,85,90,4.3,106,104
920,26.0,79,40,5.1,336,182
921,27.0,74,40,3.0,511,220
922,29.0,66,40,2.0,591,249
923,27.6,71,130,4.1,548,324
924,28.0,70,150,4.1,708,295
925,27.7,69,150,4.9,872,161
926,27.4,70,120,5.7,843,162
927,27.0,70,120,6.1,755,176
928,27.0,74,130,5.6,619,174
929,25.0,78,120,5.1,366,170
930,25.0,78,120,4.1,98,97
931,24.0,83,100,2.5,0,12
932,23.0,89,0,0.0,0,0
933,25.0,74,70,2.5,0,0
934,25.0,74,30,3.6,0,0
935,24.7,83,30,4.4,0,0
936,24.3,85,30,5.3,0,0
937,24.0,78,20,6.1,0,0
938,23.4,92,30,5.1,0,0
939,23.0,94,10,4.1,0,0
940,23.0,94,10,5.1,0,0
941,23.0,94,20,5.1,0,0
942,23.0,94,20,5.1,0,13
943,25.0,83,350,5.6,106,103
944,27.3,71,340,4.1,368,175
945,30.0,59,330,5.1,578,202
946,32.0,52,310,5.6,691,223
947,34.0,44,310,6.1,793,202
948,34.0,41,330,5.1,816,197
949,34.0,44,240,5.1,670,302
950,34.0,44,250,7.2,534,334
951,34.0,41,330,4.1,400,332
952,30.0,60,330,7.7,231,293
953,26.0,79,180,11.3,87,193
954,24.0,78,170,10.2,0,71
955,23.0,80,170,8.7,0,5
956,22.0,78,130,7.2,0,0
957,21.0,83,160,6.1,0,0
958,21.0,88,150,5.1,0,0
959,21.0,88,160,8.2,0,0
960,20.5,82,160,8.2,0,0
961,20.0,78,150,8.2,0,0
962,20.0,66,140,7.2,0,0
963,19.7,68,140,6.9,0,0
964,19.5,69,140,6.5,0,0
965,19.2,70,130,6.2,0,0
966,19.0,68,140,6.1,0,6
967,20.0,60,130,6.1,0,77
968,21.0,56,130,7.2,88,203
969,21.0,56,130,5.1,133,321
970,21.0,56,140,6.1,263,339
971,21.0,56,130,6.1,217,452
972,21.0,56,130,6.1,161,442
973,21.5,55,130,5.6,37,426
974,22.0,53,110,5.1,3,270
975,21.0,60,130,6.1,18,343
976,21.0,62,130,5.6,76,290
977,21.0,64,130,5.1,57,207
978,20.7,67,130,4.8,0,83
979,20.3,70,130,4.4,0,8
980,20.0,73,80,4.1,0,0
981,20.0,73,60,2.0,0,0
982,19.0,78,20,3.1,0,0
983,19.0,78,50,4.1,0,0
984,19.0,77,50,2.7,0,0
985,19.0,77,50,1.4,0,0
986,19.0,77,0,0.0,0,0
987,18.2,82,0,0.0,0,0
988,17.5,89,0,0.0,0,0
989,16.7,95,0,0.0,0,0
990,16.0,94,0,0.0,0,9
991,19.0,83,0,0.0,2,88
992,22.0,73,0,0.0,93,198
993,23.0,69,0,1.0,132,317
994,24.0,65,120,2.0,154,419
995,25.2,60,160,3.1,145,510
996,26.0,54,180,4.1,264,442
997,25.0,57,180,4.1,264,441
998,25.0,65,180,5.1,143,506
999,26.0,54,180,4.1,532,290
1000,26.0,54,170,3.0,551,209
1001,26.0,51,180,2.5,334,181
1002,25.0,50,190,2.5,102,90
1003,24.0,61,220,9.2,0,10
1004,25.0,50,190,2.5,0,0
1005,23.3,54,190,4.1,0,0
1006,21.7,57,190,5.6,0,0
1007,20.0,60,180,7.2,0,0
1008,20.0,59,180,8.2,0,0
1009,20.0,68,180,9.2,0,0
1010,18.0,64,180,9.2,0,0
1011,18.0,64,100,9.2,0,0
1012,18.0,56,170,8.2,0,0
1013,18.0,59,180,9.2,0,0
1014,17.0,55,170,7.7,0,11
1015,18.0,56,170,6.6,79,100
1016,19.0,52,180,7.2,317,187
1017,19.0,43,170,6.6,513,233
1018,19.0,49,170,5.6,620,266
1019,19.5,48,170,6.1,693,275
1020,20.0,43,180,6.6,769,240
1021,20.0,46,180,7.2,764,242
1022,19.0,46,170,7.2,716,254
1023,19.0,49,170,6.1,539,290
1024,19.0,52,170,6.1,298,288
1025,18.0,49,170,5.7,92,190
1026,17.0,55,150,4.6,8,87
1027,17.0,52,150,4.1,0,8
1028,17.0,52,140,4.1,0,0
1029,16.5,53,140,3.3,0,0
1030,16.0,55,110,2.5,0,0
1031,17.0,55,120,4.6,0,0
1032,16.0,59,120,4.1,0,0
1033,16.0,59,50,2.5,0,0
1034,14.6,60,10,2.5,0,0
1035,13.8,64,20,3.0,0,0
1036,13.0,67,30,2.5,0,0
1037,13.0,67,30,2.5,0,0
1038,14.9,61,30,3.4,0,11
1039,16.8,55,30,4.2,90,99
1040,18.7,49,60,5.1,312,199
1041,20.0,46,60,6.1,570,214
1042,21.0,46,30,7.2,697,230
1043,22.0,43,60,6.6,789,220
1044,24.0,38,30,7.2,870,176
1045,26.0,34,30,7.2,862,180
1046,26.0,34,30,7.2,787,212
1047,26.0,34,40,6.6,665,234
1048,26.0,34,30,6.1,479,233
1049,25.0,36,20,5.1,215,195
1050,25.0,39,60,5.1,9,85
1051,24.0,44,50,4.1,0,6
1052,23.0,50,60,3.0,0,0
1053,23.0,53,70,3.6,0,0
1054,21.0,69,50,4.6,0,0
1055,20.0,73,80,5.1,0,0
1056,20.0,78,40,5.1,0,0
1057,20.0,78,40,5.1,0,0
1058,20.0,78,40,4.1,0,0
1059,19.5,80,40,5.6,0,0
1060,19.0,83,40,7.2,0,0
1061,19.0,83,30,6.1,0,0
1062,19.5,84,30,4.6,0,5
1063,20.0,83,50,3.0,0,71
1064,21.0,83,50,4.6,102,187
1065,24.0,65,40,6.6,46,307
1066,25.0,65,40,5.9,36,325
1067,25.0,69,60,5.1,9,261
1068,28.0,58,60,4.1,376,331
1069,31.0,49,90,3.0,560,341
1070,27.0,62,150,3.6,666,280
1071,26.0,70,20,7.7,466,306
1072,24.0,89,130,2.5,158,285
1073,23.6,90,110,2.6,0,95
1074,22.3,96,110,3.9,0,32
1075,21.0,100,60,5.1,0,3
1076,21.0,100,10,7.7,0,0
1077,21.0,100,0,0.0,0,0
1078,21.0,100,0,0.0,0,0
1079,21.0,100,0,0.0,0,0
1080,21.0,94,0,0.0,0,0
1081,20.5,99,0,1.2,0,0
1082,20.0,100,80,2.5,0,0
1083,20.0,94,0,0.0,0,0
1084,20.0,88,0,0.0,0,0
1085,20.0,100,0,0.0,0,0
1086,20.0,100,0,0.0,0,9
1087,21.0,94,160,2.0,24,84
1088,22.0,88,160,2.0,80,194
1089,22.5,86,160,2.2,193,293
1090,23.0,89,170,2.5,299,357
1091,23.0,89,170,2.5,376,397
1092,23.3,82,170,3.0,519,332
1093,23.7,80,170,3.6,562,315
1094,24.0,78,130,4.1,551,309
1095,24.0,83,150,4.1,278,367
1096,22.8,86,150,5.1,82,274
1097,21.6,93,160,6.2,0,94
1098,21.1,92,160,6.2,0,32
1099,20.5,90,160,6.1,0,3
1100,20.0,88,170,6.1,0,0
1101,20.0,88,170,6.1,0,0
1102,20.0,88,180,6.1,0,0
1103,20.0,83,180,5.1,0,0
1104,20.0,83,190,6.6,0,0
1105,20.0,83,180,4.1,0,0
1106,19.8,82,200,4.1,0,0
1107,20.0,83,190,4.1,0,0
1108,19.8,84,190,4.1,0,0
1109,19.6,85,220,4.1,0,0
1110,19.0,88,210,4.1,0,9
1111,20.0,78,220,4.1,74,90
1112,20.7,73,220,5.1,262,200
1113,21.0,64,210,6.6,496,231
1114,20.0,73,230,7.7,627,247
1115,21.0,64,210,6.6,694,262
1116,21.0,64,210,6.4,778,243
1117,21.0,60,210,6.1,845,188
1118,21.3,61,200,6.7,816,185
1119,21.0,60,200,4.1,724,197
1120,21.0,60,200,4.1,568,199
1121,20.0,64,210,4.1,326,174
1122,20.0,64,190,3.0,89,83
1123,18.0,73,190,1.5,0,8
1124,18.0,73,0,0.0,0,0
1125,16.0,82,360,2.0,0,0
1126,15.0,88,340,3.0,0,0
1127,15.0,88,360,3.0,0,0
1128,14.0,88,360,3.6,0,0
1129,14.0,88,360,3.0,0,0
1130,14.0,88,360,3.6,0,0
1131,14.0,88,350,4.1,0,0
1132,13.0,90,350,3.5,0,0
1133,12.0,94,330,3.0,0,0
1134,14.6,78,330,3.5,0,9
1135,17.2,66,330,4.1,79,93
1136,19.8,55,330,4.6,301,194
1137,23.0,44,320,6.1,560,211
1138,25.0,39,320,5.1,681,236
1139,26.5,36,320,4.6,784,218
1140,28.0,35,20,4.1,859,179
1141,28.5,32,20,4.4,867,172
1142,29.0,31,360,4.6,806,196
1143,30.0,29,30,6.1,713,206
1144,30.0,27,350,3.6,580,192
1145,29.0,29,10,4.1,332,171
1146,28.0,30,10,6.1,74,85
1147,25.0,39,20,4.1,0,8
1148,24.0,44,20,5.1,0,0
1149,23.0,44,20,5.1,0,0
1150,21.0,49,10,4.1,0,0
1151,20.0,58,10,4.1,0,0
1152,19.0,60,10,4.1,0,0
1153,18.0,64,10,4.1,0,0
1154,17.0,72,10,4.1,0,0
1155,17.0,72,20,4.1,0,0
1156,16.0,77,10,5.1,0,0
1157,16.0,77,10,4.1,0,0
1158,17.0,77,360,4.1,0,9
1159,20.0,68,360,3.6,92,87
1160,23.0,61,350,4.1,292,193
1161,26.0,54,340,4.6,555,208
1162,28.0,51,330,4.1,721,197
1163,29.0,43,330,4.1,791,204
1164,30.0,40,330,4.1,841,189
1165,31.0,36,340,4.1,845,186
1166,31.0,38,20,2.0,809,186
1167,28.0,55,180,3.6,759,161
1168,28.0,51,150,3.6,615,164
1169,27.0,56,150,3.1,345,159
1170,26.0,64,150,2.8,73,82
1171,25.0,72,150,2.4,0,7
1172,24.0,81,90,2.1,0,0
1173,23.5,77,90,3.1,0,0
1174,23.0,65,10,4.1,0,0
1175,23.0,65,10,4.6,0,0
1176,19.0,83,20,4.6,0,0
1177,22.0,73,20,4.1,0,0
1178,22.0,73,360,5.1,0,0
1179,22.0,73,10,5.1,0,0
1180,21.0,73,360,5.6,0,0
1181,21.0,78,360,5.1,0,0
1182,21.0,83,360,3.0,0,8
1183,23.0,73,350,3.6,79,88
1184,26.0,65,320,5.1,322,176
1185,29.0,58,310,5.1,578,189
1186,30.0,55,300,4.1,706,202
1187,32.0,49,290,5.1,786,194
1188,32.0,46,360,4.1,872,149
1189,31.0,55,150,3.0,869,151
1190,30.0,55,180,4.1,838,153
1191,30.0,55,150,4.1,751,164
1192,30.0,55,150,4.1,604,166
1193,29.0,58,120,5.1,339,158
1194,28.0,66,140,4.6,69,80
1195,26.0,74,90,3.0,0,7
1196,26.0,74,70,3.0,0,0
1197,25.8,75,70,3.8,0,0
1198,25.7,76,70,4.6,0,0
1199,25.5,77,70,5.4,0,0
1200,25.3,78,70,6.1,0,0
1201,25.2,79,70,6.9,0,0
1202,25.0,80,40,7.7,0,0
1203,23.3,85,40,6.8,0,0
1204,21.5,91,40,6.0,0,0
1205,19.8,96,70,5.1,0,0
1206,21.0,94,110,7.2,0,2
1207,21.0,94,110,5.6,0,31
1208,21.0,94,110,4.6,0,93
1209,21.0,94,30,3.6,0,161
1210,20.0,100,20,3.0,4,217
1211,20.4,96,360,2.1,6,257
1212,21.0,94,0,0.0,6,278
1213,22.0,88,40,2.0,6,277
1214,22.4,86,20,4.1,6,255
1215,23.0,83,330,4.1,4,214
1216,23.0,83,340,4.1,0,157
1217,23.0,83,310,2.5,0,89
1218,22.0,88,270,2.5,0,28
1219,22.0,88,250,2.5,0,2
1220,21.0,94,0,0.0,0,0
1221,21.2,93,0,1.2,0,0
1222,20.9,96,0,0.9,0,0
1223,21.1,95,0,1.4,0,0
1224,21.3,94,0,1.1,0,0
1225,21.5,94,0,0.6,0,0
1226,21.7,93,0,1.0,0,0
1227,21.1,94,0,0.7,0,0
1228,20.0,98,0,0.4,0,0
1229,19.4,98,0,0.0,0,0
1230,19.0,100,0,0.0,0,7
1231,20.0,100,20,2.0,59,77
1232,21.0,100,0,0.0,69,186
1233,23.0,89,140,2.5,228,280
1234,24.0,83,150,3.0,366,339
1235,24.0,83,150,4.1,531,318
1236,24.0,83,150,4.6,556,310
1237,24.0,83,140,4.6,476,359
1238,24.0,83,140,4.6,386,373
1239,24.0,83,130,5.6,293,343
1240,23.0,89,120,5.1,155,295
1241,23.0,89,120,5.1,77,173
1242,23.0,89,120,6.1,20,82
1243,22.0,88,120,5.1,0,6
1244,22.0,88,110,3.6,0,0
1245,22.0,88,80,5.1,0,0
1246,21.0,94,90,3.6,0,0
1247,21.0,94,80,3.6,0,0
1248,21.0,94,90,2.0,0,0
1249,21.0,94,0,0.0,0,0
1250,21.0,94,0,0.0,0,0
1251,21.0,88,0,0.0,0,0
1252,20.0,94,0,0.0,0,0
1253,20.0,94,0,0.0,0,0
1254,21.0,94,0,0.0,0,7
1255,22.0,83,100,3.6,71,83
1256,23.0,78,110,5.1,316,172
1257,23.0,83,110,6.1,573,187
1258,23.0,83,90,5.1,703,199
1259,24.0,83,100,5.1,811,167
1260,25.0,78,160,5.1,856,160
1261,25.5,76,160,5.1,859,157
1262,26.0,74,110,5.1,835,150
1263,25.0,78,110,6.6,744,163
1264,25.0,78,100,5.1,592,166
1265,24.8,81,110,5.7,328,155
1266,24.0,83,100,5.1,58,75
1267,23.5,83,100,5.4,0,5
1268,23.0,83,100,5.6,0,0
1269,23.0,83,90,4.1,0,0
1270,22.2,85,90,4.1,0,0
1271,21.4,88,70,4.1,0,0
1272,20.9,90,70,3.2,0,0
1273,20.5,91,70,2.4,0,0
1274,20.0,93,90,1.5,0,0
1275,20.4,93,90,1.6,0,0
1276,20.8,93,90,1.7,0,0
1277,21.2,93,90,1.8,0,0
1278,21.6,92,90,1.9,0,6
1279,22.0,88,70,2.0,62,74
1280,23.0,89,50,2.5,68,183
1281,24.0,83,50,4.1,227,276
1282,25.0,78,20,5.1,365,336
1283,26.0,74,360,4.6,532,314
1284,27.0,74,340,4.1,606,313
1285,29.0,62,20,3.6,665,282
1286,29.0,62,80,3.0,729,209
1287,26.0,79,130,4.1,448,300
1288,25.0,83,110,3.0,153,269
1289,24.6,85,260,10.3,0,85
1290,19.0,94,270,5.1,0,25
1291,20.0,94,60,6.1,0,1
1292,20.0,88,30,5.1,0,0
1293,20.0,94,360,2.5,0,0
1294,21.0,83,360,2.5,0,0
1295,21.0,83,10,2.5,0,0
1296,21.0,83,350,3.0,0,0
1297,20.0,88,350,2.5,0,0
1298,20.0,88,340,2.5,0,0
1299,20.0,94,340,2.5,0,0
1300,20.0,88,290,2.5,0,0
1301,18.0,100,330,2.5,0,0
1302,19.0,94,330,2.5,0,4
1303,20.0,100,330,2.2,0,61
1304,21.0,94,290,2.0,81,176
1305,24.0,89,270,3.6,347,258
1306,25.0,81,270,3.3,352,324
1307,26.0,74,260,3.0,225,411
1308,26.0,79,0,0.0,143,523
1309,28.0,66,360,2.5,144,521
1310,28.0,66,350,3.6,139,479
1311,27.5,67,350,2.8,121,407
1312,27.0,70,330,2.0,97,299
1313,27.2,68,320,3.1,68,170
1314,26.1,73,320,3.6,0,49
1315,25.0,78,330,4.1,0,2
1316,23.8,85,280,2.6,0,0
1317,23.0,89,270,3.0,0,0
1318,23.0,93,270,3.0,0,0
1319,23.0,94,360,3.0,0,0
1320,22.7,94,360,2.0,0,0
1321,22.3,94,360,1.0,0,0
1322,22.0,94,0,0.0,0,0
1323,22.0,94,300,5.1,0,0
1324,22.0,94,310,3.0,0,0
1325,21.0,94,280,3.0,0,0
1326,21.0,94,300,2.5,0,3
1327,22.1,91,300,2.5,0,55
1328,23.2,87,160,2.6,90,170
1329,24.0,78,130,2.0,125,292
1330,24.0,83,130,2.5,121,412
1331,24.0,78,130,3.0,161,465
1332,24.5,81,130,3.0,144,521
1333,25.0,78,120,3.0,143,519
1334,25.0,78,130,3.1,139,477
1335,25.0,78,120,3.0,522,266
1336,25.0,78,140,3.6,552,176
1337,24.0,83,130,2.5,317,151
1338,24.0,83,130,2.5,45,70
1339,23.0,85,130,1.2,0,4
1340,22.0,88,0,0.0,0,0
1341,22.0,89,0,0.0,0,0
1342,22.0,88,0,0.0,0,0
1343,21.0,94,180,5.1,0,0
1344,21.0,73,180,6.1,0,0
1345,21.0,69,180,7.2,0,0
1346,21.0,69,80,5.1,0,0
1347,20.5,67,80,5.1,0,0
1348,20.0,68,150,5.1,0,0
1349,20.0,60,160,6.1,0,0
1350,19.0,64,170,5.1,0,5
1351,20.0,55,170,5.1,53,79
1352,21.0,49,160,5.1,283,180
1353,21.0,53,160,5.1,554,197
1354,21.0,53,140,3.0,712,195
1355,21.0,60,120,3.0,793,192
1356,22.0,53,150,3.0,840,181
1357,21.0,94,150,3.0,860,151
1358,22.0,57,150,3.6,805,177
1359,22.0,53,150,3.0,683,199
1360,21.0,58,150,3.5,392,239
1361,20.0,60,170,4.1,69,166
1362,20.0,64,160,4.1,0,60
1363,19.0,60,170,4.1,0,3
1364,19.3,60,170,4.1,0,0
1365,19.0,60,160,4.1,0,0
1366,19.0,64,150,3.6,0,0
1367,19.0,64,140,3.6,0,0
1368,19.0,64,160,5.1,0,0
1369,19.0,64,150,6.1,0,0
1370,19.0,60,140,6.1,0,0
1371,18.0,64,120,6.1,0,0
1372,18.0,64,120,5.1,0,0
1373,18.0,64,140,4.6,0,0
1374,18.5,59,140,4.9,0,5
1375,19.0,56,130,5.1,51,78
1376,19.0,56,150,4.1,281,179
1377,20.0,49,170,3.0,546,201
1378,20.0,49,160,3.0,675,223
1379,21.0,46,140,2.0,780,205
1380,20.5,47,140,4.1,828,194
1381,20.0,49,180,6.1,826,194
1382,20.0,46,170,4.1,804,183
1383,20.0,46,170,3.0,706,193
1384,20.0,46,140,2.5,553,186
1385,19.6,46,170,2.6,301,156
1386,19.1,50,170,2.4,39,67
1387,18.5,55,170,2.2,0,3
1388,18.0,59,140,2.0,0,0
1389,18.0,59,130,5.1,0,0
1390,16.8,63,130,4.1,0,0
1391,15.6,68,130,3.1,0,0
1392,14.4,73,130,2.0,0,0
1393,13.2,78,130,1.0,0,0
1394,12.0,84,0,0.0,0,0
1395,11.7,86,0,1.0,0,0
1396,11.3,87,0,2.1,0,0
1397,11.0,88,310,3.1,0,0
1398,13.0,85,310,2.5,0,5
1399,15.0,82,310,2.0,58,74
1400,19.0,68,290,2.0,275,178
1401,21.0,69,60,2.0,540,199
1402,22.0,60,150,3.6,701,197
1403,22.0,57,140,3.0,792,190
1404,22.0,60,170,4.1,830,184
1405,22.5,60,170,4.6,827,185
1406,23.0,61,110,5.1,795,179
1407,23.0,61,120,4.1,702,188
1408,22.0,64,100,5.1,567,171
1409,22.0,71,80,3.6,284,156
1410,20.9,76,90,4.1,40,64
1411,20.3,78,60,2.0,0,3
1412,19.6,80,60,3.0,0,0
1413,19.0,82,50,3.0,0,0
1414,18.4,84,40,2.5,0,0
1415,18.0,85,30,3.0,0,0
1416,17.8,85,40,2.1,0,0
1417,17.6,85,360,3.1,0,0
1418,17.3,83,20,4.1,0,0
1419,17.0,82,20,5.1,0,0
1420,16.5,81,20,5.1,0,0
1421,16.0,80,360,5.1,0,0
1422,17.0,72,360,6.2,0,5
1423,19.5,65,360,5.4,98,74
1424,22.0,57,350,4.6,333,170
1425,26.0,48,360,4.6,603,178
1426,27.7,41,360,3.1,752,173
1427,29.4,37,300,1.5,830,168
1428,29.1,38,300,2.7,866,161
1429,28.7,40,300,3.9,865,161
1430,28.4,41,180,5.1,844,151
1431,29.0,40,180,2.6,756,162
1432,28.0,48,170,2.1,634,147
1433,27.4,52,130,2.6,381,133
1434,25.0,65,120,3.1,73,63
1435,24.5,64,120,3.6,0,3
1436,24.0,66,120,4.1,0,0
1437,23.5,68,120,3.1,0,0
1438,23.0,83,100,2.1,0,0
1439,22.4,71,40,3.1,0,0
1440,21.6,70,40,4.0,0,0
1441,20.8,70,40,4.8,0,0
1442,20.0,69,10,5.7,0,0
1443,20.6,68,10,5.7,0,0
1444,21.2,67,10,5.7,0,0
1445,21.8,66,10,5.7,0,0
1446,22.4,65,10,5.7,0,5
1447,23.0,64,10,5.7,93,73
1448,23.6,63,350,5.7,326,169
1449,27.0,51,330,4.6,587,181
1450,30.0,49,270,5.1,652,202
1451,31.2,48,290,4.1,267,374
1452,32.0,46,210,5.7,151,511
1453,28.0,58,200,5.1,151,508
1454,27.2,66,170,7.7,147,466
1455,26.0,79,160,5.7,107,409
1456,25.0,83,140,7.7,131,275
1457,24.2,41,140,8.2,82,163
1458,23.6,56,120,4.1,0,44
1459,23.0,83,110,7.7,0,1
1460,22.8,85,110,8.2,0,0
1461,22.7,86,110,8.0,0,0
1462,22.5,86,110,7.9,0,0
1463,22.4,86,120,7.7,0,0
1464,22.2,87,120,7.7,0,0
1465,22.0,88,120,7.7,0,0
1466,22.4,86,120,7.2,0,0
1467,22.3,86,120,7.2,0,0
1468,22.3,85,120,7.2,0,0
1469,22.2,85,110,7.2,0,0
1470,22.1,84,110,7.7,0,3
1471,22.0,83,90,8.2,44,66
1472,23.2,77,90,7.2,288,148
1473,24.0,74,90,9.3,596,167
1474,25.0,69,100,9.3,749,166
1475,25.0,66,110,8.7,851,141
1476,25.0,74,110,10.3,894,125
1477,25.0,67,110,11.0,900,120
1478,25.0,68,110,11.8,879,113
1479,24.7,70,110,11.6,792,128
1480,24.5,72,110,11.5,667,121
1481,24.2,73,100,11.3,369,131
1482,23.0,78,110,5.1,63,59
1483,22.6,79,110,8.5,0,2
1484,22.2,80,90,11.8,0,0
1485,21.1,82,90,9.2,0,0
1486,19.9,83,90,6.7,0,0
1487,18.8,84,70,4.1,0,0
1488,18.2,86,70,2.7,0,0
1489,17.5,88,70,1.4,0,0
1490,16.9,90,0,0.0,0,0
1491,16.9,91,0,1.0,0,0
1492,16.8,92,0,2.1,0,0
1493,16.8,92,90,3.1,0,0
1494,18.1,90,90,3.6,0,4
1495,19.5,87,90,4.1,81,71
1496,20.8,85,50,4.6,360,150
1497,22.9,76,50,5.6,628,154
1498,25.0,69,10,6.7,777,139
1499,26.8,63,20,6.2,772,174
1500,26.6,66,20,6.4,834,169
1501,26.4,69,20,6.5,887,126
1502,26.2,72,130,6.7,868,118
1503,25.8,73,130,6.7,783,130
1504,25.4,73,130,6.7,659,123
1505,25.0,74,110,6.7,362,130
1506,24.5,77,110,6.9,57,57
1507,24.1,79,110,7.0,0,2
1508,23.6,82,90,7.2,0,0
1509,23.1,83,90,7.2,0,0
1510,22.7,83,90,7.2,0,0
1511,22.2,83,40,7.2,0,0
